"Status","URL","Redirected to","Link Text","On Page","Time stamp"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/curve_appearance/sys/a_short_names.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/curve_appearance/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/elemental_geometric_shape/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/elemental_topology/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/layer_assignment/sys/a_short_names.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/layer_assignment/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/date_time/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/approval/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/date_time_assignment/sys/a_short_names.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/date_time_assignment/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/product_view_definition/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/part_and_version_identification/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/part_view_definition/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/assembly_structure/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/contextual_shape_positioning/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/property_assignment/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/product_view_definition_properties/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/product_view_definition_relationship/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/work_request/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/work_order/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/activity/sys/a_short_names.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/activity/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/activity_method/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/dimension_tolerance/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/geometric_tolerance/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/default_tolerance/sys/a_short_names.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/default_tolerance/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/value_with_unit/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/effectivity/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/effectivity_application/sys/a_short_names.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/effectivity_application/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/project/sys/a_short_names.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/project/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/product_occurrence/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/event/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/constructive_solid_geometry_3d/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/class/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/product_class/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/specified_product/sys/a_short_names.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/specified_product/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/extended_measure_representation/sys/a_short_names.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/extended_measure_representation/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/specification_based_configuration/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/alternative_solution/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/surface_conditions/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/classification_with_attributes/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/specification_control/sys/a_short_names.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/specification_control/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/classification_assignment/sys/a_short_names.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/classification_assignment/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/part_collection/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/measure_representation/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/document_and_version_identification/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/document_assignment/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/document_properties/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/file_identification/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/derived_shape_element/sys/e_exp.htm","3 Nov  17:41:32"
"404 not found","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","","http://standards.iso.org/iso/10303/tech/short_names/short_names.txt","file:///Users/klt/Desktop/ap210e4_2015-11-03_on_SMRLv6/iso10303_210/data/modules/construction_geometry/sys/e_exp.htm","3 Nov  17:41:32"
