BO;Attribute;ARM Element;Source;Rules;Reference path
;BreakdownElementView to CharacterString (as description);PATH;;;"Breakdown_element_definition <=
Product_view_definition
/classifiedAs_AS_Classification(Product_view_definition)/"
;BreakdownElementView to Descriptor (as description);PATH;;;"Breakdown_element_definition <=
Product_view_definition
/description_AS_Descriptor(Product_view_definition)/"
;BreakdownElementView to DescriptorSet (as description);PATH;;;"Breakdown_element_definition <=
Product_view_definition
/description_AS_DescriptorSet(Product_view_definition)/"
;BreakdownElementView to LocalizedString (as description);PATH;;;"Breakdown_element_definition <=
Product_view_definition
/description_AS_LocalizedString(Product_view_definition)/"
;BreakdownElementView to TranslatedStringSet (as description);PATH;;;"Breakdown_element_definition <=
Product_view_definition
/description_AS_TranslatedStringSet(Product_view_definition)/"
;BreakdownElementView to Identifier (as id);PATH;;;"Breakdown_element_definition <=
Product_view_definition
/id_AS_Identifier(Product_view_definition)/"
;BreakdownElementView to IdentifierSet (as id);PATH;;;"Breakdown_element_definition <=
Product_view_definition
/id_AS_IdentifierSet(Product_view_definition)/"
;BreakdownElementView to IdentifierString (as id);Product_view_definition.id;442;;"Breakdown_element_definition <=
Product_view_definition
Product_view_definition.id"
;BreakdownElementView to ViewContext (as initialContext);PATH;;;"Requirement_view_definition <=
Product_view_definition
Product_view_definition.initial_context ->
/MAPPING_OF(ViewContext)/"
;BreakdownElementView to ExternalItem (as sameAs);PATH;;;"Breakdown_element_definition <=
Product_view_definition
/sameAs_AS_ExternalItem(Product_view_definition)/"
;BreakdownElementView to ExternalOwlObject (as sameAs);PATH;;;"Breakdown_element_definition <=
Product_view_definition
/sameAs_AS_ExternalOWLObject(Product_view_definition)/"
;BreakdownElementView to Proxy (as sameAs);PATH;;;"Breakdown_element_definition <=
Product_view_definition
/sameAs_AS_Proxy(Product_view_definition)/"
;BreakdownElementView to ProxyString (as sameAs);PATH;;;"Breakdown_element_definition <=
Product_view_definition
/sameAs_AS_ProxyString(Product_view_definition)/"
BreakdownElementViewRelationship;;View_definition_relationship;442;;"View_definition_relationship
{View_definition_relationship.relation_type = 'breakdown element view relationship'}"
;BreakdownElementViewRelationship to Classification (as classifiedAs);PATH;;;"View_definition_relationship
/classifiedAs_AS_Classification(View_definition_relationship)/"
;BreakdownElementViewRelationship to CharacterString (as description);View_definition_relationship.description;442;;"View_definition_relationship
View_definition_relationship.description"
;BreakdownElementViewRelationship to Descriptor (as description);PATH;;;"View_definition_relationship
/description_AS_Descriptor(View_definition_relationship)/"
